,y,x1,x2,x3,h
0,-0.8117333994795383,-0.4523668624086149,-2.0377320434033686,-1.58076536294788,1
1,1.1909699532092883,-0.770927936784691,-3.1105933923889784,-0.7645221439739025,1
2,-1.0736735305150804,-0.7082264356579473,-3.060887968135222,0.2995016845121148,1
3,-0.15866409399167425,-0.3914976455765369,-1.6277742315960229,-1.5476670790057958,1
4,1.5083715388175203,0.09083392264853926,-3.0327750031065346,-1.2547669351742523,1
5,3.4876212921237264,0.9697630403651113,3.8252013589016602,1.244190401426235,1
6,-3.5420363346378405,-0.4250828780605866,0.524907586040367,0.696274703696368,2
7,-2.1918133151606076,-1.9671168605946312,-4.353754422815689,0.2717298318287529,1
8,-2.7391352490443333,0.35893663435487716,-2.462735646832718,-1.4092594304856503,2
9,-0.2538458138215798,-0.7667937928709283,-1.717583002237147,2.1627868330166073,1
10,-2.355387481910932,-0.9602240062640405,-1.8257279861823603,1.7119749660061927,1
11,3.6754189381990097,-0.006280844029625015,-1.1401782210801077,-0.2458855579232692,1
12,-2.2846993331890366,-0.9147027639842427,0.33725036077650916,2.8389286715930773,1
13,-0.03583906253604874,-0.5608985953554865,-2.4204010714043127,-1.28367661802355,2
14,-1.6645238435169034,-0.007791814878259158,1.6019418790620565,0.7693638928220496,2
15,-0.695031477956436,-0.11510120465839951,-1.8824690166941023,-0.6623582861397201,1
16,-3.1107518047721148,2.2202851890193607,5.1306594920545905,-0.1965208094607017,2
17,3.682523655182232,0.9755889345874376,3.6434437051630963,-0.157984102411807,1
18,-1.1825430140358801,-0.2962714226866144,0.6145984949206678,0.0783699983163075,2
19,2.6528420369815393,0.5726796982493847,-0.47498207877783116,-1.6307833667073302,1
20,-2.528531947420523,-0.412876773254081,-0.9106788971615177,0.37947912098440284,2
21,3.044306227772811,0.5346045170795707,-0.7051474324526359,-1.7682873658575522,1
22,-1.9316625793617483,-0.4965772835840056,-1.3391875383332283,-0.923560754687449,2
23,-2.645225840458317,-0.8368068739790845,-0.4746581171468115,1.2155313635623637,2
24,-1.3001092425521033,0.17292164705233332,0.1619095369936686,-0.10355577905677997,1
25,-0.6180541993948112,-0.4008273658313286,-1.2898544428632208,-0.05621030114747639,2
26,-4.3289346777046624,1.6704571997776338,7.967076582408633,1.9217423036618388,2
27,-2.5326175343649155,1.2498244602026423,4.870194680232947,0.6959151570036836,2
28,-0.30235623569638936,-1.168954129253123,-5.089533755999315,-1.395829113332835,2
29,3.6338503653655003,1.6041859281255875,3.9438045055436564,-0.777645967159521,1
30,-2.6375634095890232,-0.11537582681403336,0.29224366792048306,1.6152263064785397,2
31,-1.253321471496342,-0.5376425165186968,-2.1411082762861464,-0.03759974815255555,2
32,-4.645357712304051,1.7967491832968245,5.813029718125586,-0.5521000162518169,2
33,-1.3360294263803514,0.8469648581972344,2.4598696377204474,-1.3015199818680372,2
34,1.2956029707118413,-1.1841959581945258,-2.6203207708603475,0.08513320264060639,2
35,-0.803278136345225,-1.413304184580032,-4.104982630966056,-1.1706540018555136,1
36,0.4959772741948487,-0.22225071026176305,-0.5417774920099394,-0.9606399312669428,1
37,-1.8825900790380414,-0.5709412816634358,-1.8547280229510403,-0.00960783621872221,2
38,2.037745274220253,0.04984105886129982,-0.1772264332658482,0.2629134419201985,1
39,-3.504855778359778,0.3736041434216073,1.7256633925628768,0.8167616441421446,2
40,2.652450162418434,0.7350709689547964,3.921012677772701,1.1124283651305191,1
41,-2.2964446695842913,0.3586621071407163,2.2406544857782382,-0.277272640730547,2
42,3.915153084547634,1.6254295879576421,3.975606038575585,-0.7902204728148369,1
43,-4.897002694098577,1.2178931155329922,-0.6705477454236688,-2.783071444400735,2
44,-2.449595894780179,1.378631018420424,3.0915704498604772,0.09091503447680538,2
45,-4.074982001866801,-1.334687682351327,-4.39799238726429,-0.7276944795208282,1
46,-2.867624223494643,0.7798469110195883,4.5707709115329935,1.1779183110627431,2
47,-4.841266624541764,1.2059892916630346,3.776027906656359,-0.9585368258114143,2
48,-2.7228501325962,1.1226171393172912,1.9975583760989535,-0.5962944783797828,2
49,1.2729251946395876,0.68221642050034,2.82395016263604,0.025512134632840026,1
50,-2.887015933264001,-0.492743057311296,0.08604841085289261,0.6905022900384793,2
51,0.6562645201842401,-0.9763142684584024,-2.788787990830218,0.1725771332058918,1
52,-3.4213611363983594,0.2051187565919338,-0.027549522278996402,-0.7817688708776813,2
53,-0.5575223549701115,-0.8884793808814534,-3.1132472955416572,-0.12710435596700626,2
54,-3.220813892308087,1.2818961076028212,3.11016689170292,-0.6864999454905871,2
55,0.01716907316330607,-0.6181138240102176,-1.1209520404487536,0.9886345686620873,2
56,1.6827245646991544,0.1354203595001349,-1.0354593594146055,-0.8828000585463808,1
57,1.4299835803855525,0.05160638704889516,-0.31139369017374285,-0.9467331246547395,1
58,0.5195343573688764,-0.4203832926474299,0.3096214089824395,0.77143936263807,1
59,2.118239545447059,0.24767977901028188,-0.24460353151159864,0.7810107034212905,1
60,-3.2799837992664753,0.33020897043926667,4.3432073741768615,1.5210952591983813,2
61,0.3842575540295119,-0.6373244836387904,-1.9832459479448812,-0.41101662589616544,2
62,1.6973654511747769,0.2329165536920566,0.9511698050302003,0.25267441378439365,1
63,-0.5034003394739512,0.7933537097122374,2.1169486161922912,-0.4031979542118584,2
64,-0.6564045928064252,-1.080833804590556,-3.6745086040372232,0.0356277333867573,2
65,-1.6252669267744375,-0.2784205144086623,0.35976908007000874,0.21192975338569853,2
66,-2.9518681171512346,1.9707155429289132,5.665814548792685,1.0343924100303796,2
67,0.35663305610741325,-0.6990454485665802,-1.265532121211347,0.367429019265529,1
68,1.2509669884819816,-1.196155409604268,-4.320616309217787,-1.1361764222749469,2
69,-2.349176667433136,-0.14742889458830613,-0.854908795692401,-0.8515006612732817,2
70,-1.7699390369215582,-1.6090787760233107,-6.1152900916062345,-1.8087587656083284,1
71,-2.1308636701184405,1.001727352719488,1.7153129922147132,-0.9323993688032249,2
72,-3.8959045003608725,0.9863760331051324,2.63074808942886,0.27433950514679434,2
73,2.8004430813832055,0.7160686046328031,0.7409736121100166,-0.4721041707706712,1
74,-2.2179277870453937,0.8397890029480093,1.070978531391293,-0.41730760412629736,2
75,3.7209220669762324,0.8865669772353845,1.4166620479340084,-0.33342942494682837,1
76,-2.048730934154671,-0.6745896473291556,-0.3088214480702932,1.2816227486555438,1
77,-0.07351846175698751,-1.4722388477384358,-4.557682102586358,0.02021274071092383,1
78,2.3081688327542484,0.17463139949341464,1.40285681210735,-0.4167464858153174,1
79,-0.15095631949342514,0.061897311196300764,-0.40038876411425584,0.565622682402797,1
80,-0.4868575905550785,-1.5832981149946666,-4.617195854757859,-0.6565703607658956,2
81,-2.0819783346471574,-1.1430083827678261,-3.118405321685792,0.10891416566277434,2
82,1.978041281699158,0.20722516341432595,0.4921414629576537,0.436823279286293,1
83,0.8250330043352267,0.15384223353135396,0.9588638172467105,2.041279966527259,1
84,-1.788545712286584,-0.09800184062481006,-1.0768427454657308,-0.1177533999307759,2
85,2.267415650681473,1.4240273245260433,2.8371153505585096,-0.7819453917812972,1
86,0.23626284167369405,-0.09619639937004189,2.063422076612718,1.4922586514594687,1
87,-1.8157367632958812,-0.7176975804403011,-2.3963763322862963,-1.0129769747232829,2
88,0.48585607941876563,-1.0944945548722773,-3.454671135287791,-0.4595447045182123,2
89,-2.607747404758878,-0.16393731337659728,1.093132711506477,0.8782376420954414,2
90,0.2709930960139273,-1.200374345103151,-2.277066901121189,2.9412184862382564,2
91,5.400339399619012,1.893236473622952,5.212243196916457,-1.0267058314179178,1
92,0.3629015235826566,-0.12763941296882322,-0.031195993991232962,-0.37076134670975236,1
93,2.100523941429701,-0.11509501815849758,2.7823078396106133,0.8590470662183843,1
94,0.8758731234022545,-0.22900212674115333,-2.1362715761204276,-0.9579246010063204,1
95,-0.8229866443527994,-0.7900555807178533,-1.9180854007949195,-0.8385934513230496,1
96,-3.336401414334394,-0.5350975341997287,-2.656156458066749,0.1686821242848534,2
97,-3.7143838842644064,1.638721083570764,4.0628360870306,0.03589243224003013,2
98,-0.3240927192675256,0.06616855210049842,-0.9728216016088018,-0.04256048346089767,1
99,0.8842345180786473,0.31294894540788265,3.2444888230590774,0.7566152169941902,1
100,3.580320063236887,1.3309164798737723,3.7408949830054095,0.14292158818133496,1
101,0.5017543747854756,-1.2551215767517707,-3.6551200266227264,0.10040311023595597,2
102,1.4657564011566708,-0.5174107032398061,-1.745541380460652,-0.029880712298664878,1
103,2.736288599321988,0.9227948939388761,2.2066211745643276,-0.6616544673556188,1
104,0.22494347145275662,-1.558457439926535,-3.8074278830301527,1.224777131488889,2
105,3.739539151769459,0.9444980761105974,3.233151298872314,0.4764078909506169,1
106,-1.2521406608213732,0.6912903144113318,4.610288765338569,0.7653643724423911,2
107,-3.0654915449229287,0.22994439117154117,-0.9876864145017893,-1.3151965862642117,2
108,4.067168357189418,1.573866924591289,6.492597600784431,2.0106419778984876,1
109,-2.1146276084318374,-0.1815520446669307,1.1434387691886134,2.1069536631871357,2
110,-1.195227868738917,-1.3883148890799162,-7.141941948337599,-1.8340371309049532,2
111,-2.497838518794032,0.8645226076850571,1.2276174254200474,-1.283899264123245,2
112,-2.8364597445825113,0.18309469334695028,1.7542489641032035,1.9693764039011714,2
113,-1.569269867032555,0.1293913661072563,2.3103739614308614,0.5503254990906983,2
114,0.7146709701443275,-1.594086658442226,-6.233733120991752,-1.5139674136312369,2
115,0.4617169596144326,-0.2575561757655208,-1.10350333834565,-0.8671199252921327,1
116,-3.2393350581777782,0.5898725860099469,2.544860336958968,-1.3726708704359487,2
117,-2.4620034732079685,0.830183913263242,3.0086329019008744,-0.05239140073979078,2
118,2.235762806310251,0.8759814275095908,2.7054761305083437,-0.3614614786547543,1
119,2.232742698666339,0.16171506232684435,-2.6394272267600445,-2.2343103848853993,1
120,-4.7111208900806725,0.35570540668100914,0.6625930731999188,-0.6983310480148324,2
121,-1.455441426412642,0.4859100947985389,2.286617963522521,-0.8069467012428607,2
122,-3.1391505041355927,-0.47806048028517223,-0.2208495766938309,1.450737753996823,2
123,4.682188157355385,1.711248251399687,5.785830926337508,0.9588538272354181,1
124,0.21455976647777075,-2.6627172071107075,-9.612135707880729,-1.1472698950956646,2
125,-3.1009725959652377,-1.6048825917864933,-5.126181017281826,-1.077121824430561,1
126,-0.8928831154760215,-0.46878922107125637,-2.911479114862901,-0.6752571666995582,1
